# flow data source for Sacramento River and San Joaquin River,,,,,,,,,,,
#    USGS 11455420 SACRAMENTO R A RIO VISTA CA,,,,,,,,,,,
# https://waterdata.usgs.gov/nwis/inventory/?site_no=11455420&agency_cd=USGS&amp;,,,,,,,,,,,
#    USGS 11337190 SAN JOAQUIN R A JERSEY POINT CA,,,,,,,,,,,
# https://waterdata.usgs.gov/monitoring-location/11337190/#dataTypeId=continuous-00060-0&period=P7D&showMedian=false,,,,,,,,,,,
# constituent data from USGS San Francisco Water Quality monitoring station 9 ,,,,,,,,,,,
"# Cloern, J.E., and Schraga, T.S., 2016, USGS Measurements of Water Quality in San Francisco Bay (CA), 1969-2015 (ver. 3.0 June 2017): U. S. Geological Survey data release, https://doi.org/10.5066/F7TQ5ZPR. https://www.sciencebase.gov/catalog/item/5841f97ee4b04fc80e518d9f Schraga, T.S. & Cloern, J.E. Water Quality Measurements in San Francisco Bay by the U.S.Geological Survey, 1969-2015. Scientific Data 4:170098 doi:10.1038/sdata.2017.98 (2017). https://www.nature.com/articles/sdata201798",,,,,,,,,,,
# https://www.usgs.gov/centers/california-water-science-center/science/sampling-locations-water-quality-san-francisco-bay,,,,,,,,,,,
# https://www.usgs.gov/data/usgs-measurements-water-quality-san-francisco-bay-ca-2016-2021-ver-40-march-2023,,,,,,,,,,,
date,flow m3/s,Oxygen mmol/m3,Salinity PSU,Temperature C,Nitrite mmol/m3,Nitrate mmol/m3,Nitrate_Nitrite mmol/m3,Ammonium mmol/m3,Phosphate mmol/m3,Silicate mmol/m3,Chlorophyll mg/m3
7/14/2019,244.090816,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/15/2019,226.817568,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/16/2019,216.906688,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/17/2019,227.95024,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/18/2019,193.120576,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/19/2019,215.490848,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/20/2019,269.0096,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/21/2019,290.1905664,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/22/2019,263.34624,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/23/2019,249.754176,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/24/2019,228.233408,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/25/2019,189.439392,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/26/2019,205.2968,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/27/2019,224.835392,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/28/2019,201.332448,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/29/2019,244.090816,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/30/2019,292.229376,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
7/31/2019,268.6131648,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,2.6
8/1/2019,263.3632301,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/2/2019,279.8832512,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/3/2019,252.9114992,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/4/2019,257.966048,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/5/2019,264.76208,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/6/2019,239.560128,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/7/2019,14.0734496,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/8/2019,66.261312,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/9/2019,81.269216,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/10/2019,125.726592,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/11/2019,193.97008,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/12/2019,171.033472,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/13/2019,116.09888,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/14/2019,80.419712,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/15/2019,3.7661344,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/16/2019,216.906688,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/17/2019,255.417536,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/18/2019,435.229216,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/19/2019,439.759904,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/20/2019,338.952096,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/21/2019,288.83136,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/22/2019,250.886848,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/23/2019,249.754176,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/24/2019,322.81152,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/25/2019,305.82144,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/26/2019,280.902656,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/27/2019,259.381888,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/28/2019,294.49472,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/29/2019,457.882656,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/30/2019,447.971776,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
8/31/2019,415.973792,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,4.2
9/1/2019,449.104448,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/2/2019,367.835232,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/3/2019,285.99968,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/4/2019,267.59376,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/5/2019,300.15808,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/6/2019,331.30656,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/7/2019,319.97984,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/8/2019,402.09856,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/9/2019,317.14816,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/10/2019,362.45504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/11/2019,425.601504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/12/2019,283.168,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/13/2019,243.52448,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/14/2019,237.86112,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/15/2019,280.902656,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/16/2019,342.63328,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/17/2019,308.65312,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/18/2019,334.13824,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/19/2019,395.868864,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/20/2019,308.65312,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/21/2019,285.99968,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/22/2019,277.221472,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/23/2019,302.98976,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/24/2019,260.51456,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/25/2019,203.597792,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/26/2019,192.271072,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/27/2019,297.4113504,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/28/2019,380.86096,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/29/2019,442.025248,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
9/30/2019,404.647072,246.875,8.59,21,0.7,19.65,20.35,5.21,2.9,188.36,3.8
10/1/2019,265.045248,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/2/2019,238.427456,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/3/2019,251.736352,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/4/2019,297.3264,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/5/2019,383.69264,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/6/2019,361.0392,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/7/2019,254.8512,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/8/2019,218.03936,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/9/2019,377.179776,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/10/2019,402.948064,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/11/2019,299.591744,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/12/2019,255.700704,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/13/2019,225.11856,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/14/2019,269.859104,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/15/2019,116.382048,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/16/2019,15.5176064,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/17/2019,64.562304,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/18/2019,134.787968,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/19/2019,136.770144,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/20/2019,174.714656,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/21/2019,197.084928,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/22/2019,143.566176,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/23/2019,62.29696,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/24/2019,84.667232,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/25/2019,59.46528,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/26/2019,182.077024,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/27/2019,215.20768,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/28/2019,178.679008,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/29/2019,253.718528,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/30/2019,335.837248,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
10/31/2019,219.738368,253.125,14.15,17.34,0.68,18.17,18.85,5.78,2.54,163.03,2.4
11/1/2019,206.995808,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/2/2019,265.611584,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/3/2019,266.17792,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/4/2019,295.344224,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/5/2019,227.100736,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/6/2019,116.7501664,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/7/2019,147.813696,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/8/2019,195.669088,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/9/2019,157.441408,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/10/2019,167.635456,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/11/2019,205.579968,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/12/2019,142.716672,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/13/2019,72.491008,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/14/2019,118.081056,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/15/2019,144.132512,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/16/2019,138.75232,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/17/2019,141.867168,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/18/2019,107.887008,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/19/2019,117.51472,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/20/2019,300.724416,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/21/2019,341.21744,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/22/2019,260.231392,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/23/2019,203.597792,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/24/2019,148.096864,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/25/2019,109.9541344,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/26/2019,34.263328,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/27/2019,70.225664,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/28/2019,174.6013888,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/29/2019,288.265024,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
11/30/2019,317.714496,250,18.84,14.76,0.81,21.32,22.13,9.64,2.69,121.94,2.6
12/1/2019,215.490848,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/2/2019,453.0688,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/3/2019,453.0688,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/4/2019,441.74208,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/5/2019,436.07872,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/6/2019,339.8016,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/7/2019,362.45504,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/8/2019,470.05888,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/9/2019,464.39552,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/10/2019,492.71232,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/11/2019,472.89056,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/12/2019,546.797408,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/13/2019,419.371808,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/14/2019,396.4352,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/15/2019,627.500288,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/16/2019,593.23696,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/17/2019,396.4352,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/18/2019,370.95008,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/19/2019,392.3575808,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/20/2019,322.81152,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/21/2019,230.78192,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/22/2019,275.522464,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/23/2019,373.78176,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/24/2019,385.10848,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/25/2019,430.41536,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/26/2019,413.42528,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/27/2019,424.8106158,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/28/2019,436.645056,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/29/2019,387.94016,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/30/2019,376.61344,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
12/31/2019,379.44512,287.5,13.93,11.48,0.97,29.52,30.49,15.35,2.52,155.86,2.8
