# flow data source for Coyote Creek,,,,,,,,,,,
#    USGS 11172175 COYOTE C AB HWY 237 A MILPITAS CA,,,,,,,,,,,
# https://waterdata.usgs.gov/nwis/dv?referred_module=sw&site_no=11172175,,,,,,,,,,,
# constituent data from USGS San Francisco Water Quality monitoring station 36,,,,,,,,,,,
"# Cloern, J.E., and Schraga, T.S., 2016, USGS Measurements of Water Quality in San Francisco Bay (CA), 1969-2015 (ver. 3.0 June 2017): U. S. Geological Survey data release, https://doi.org/10.5066/F7TQ5ZPR. https://www.sciencebase.gov/catalog/item/5841f97ee4b04fc80e518d9f Schraga, T.S. & Cloern, J.E. Water Quality Measurements in San Francisco Bay by the U.S.Geological Survey, 1969-2015. Scientific Data 4:170098 doi:10.1038/sdata.2017.98 (2017). https://www.nature.com/articles/sdata201798",,,,,,,,,,,
# https://www.usgs.gov/centers/california-water-science-center/science/sampling-locations-water-quality-san-francisco-bay,,,,,,,,,,,
# https://www.usgs.gov/data/usgs-measurements-water-quality-san-francisco-bay-ca-2016-2021-ver-40-march-2023,,,,,,,,,,,
date,flow m3/s,Oxygen mmol/m3,Salinity PSU,Temperature C,Nitrite mmol/m3,Nitrate mmol/m3,Nitrate_Nitrite mmol/m3,Ammonium mmol/m3,Phosphate mmol/m3,Silicate mmol/m3,Chlorophyll mg/m3
12/5/2018,1.73865152,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/6/2018,0.72774176,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/7/2018,0.48421728,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/8/2018,0.43324704,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/9/2018,0.42758368,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/10/2018,0.43607872,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/11/2018,0.44740544,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/12/2018,0.4530688,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/13/2018,0.47005888,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/14/2018,0.4813856,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/15/2018,0.4813856,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/16/2018,0.98542464,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/17/2018,9.5144448,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/18/2018,1.10152352,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/19/2018,0.5946528,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/20/2018,0.56916768,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/21/2018,0.52952416,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/22/2018,0.48704896,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/23/2018,0.44740544,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/24/2018,1.13550368,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/25/2018,2.2511856,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/26/2018,0.69092992,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/27/2018,0.49271232,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/28/2018,0.47005888,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/29/2018,0.46156384,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/30/2018,0.46156384,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
12/31/2018,0.47572224,265.625,21.94,12.39,1.23,25.4,26.63,11.28,2.88,110.12,3.9
1/1/2019,0.50403904,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/2/2019,0.52952416,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/3/2019,0.50403904,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/4/2019,0.53518752,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/5/2019,0.58898944,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/6/2019,3.9077184,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/7/2019,4.8988064,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/8/2019,0.9486128,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/9/2019,2.38710624,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/10/2019,1.16665216,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/11/2019,0.73340512,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/12/2019,0.88914752,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/13/2019,0.59748448,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/14/2019,0.56067264,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/15/2019,1.5291072,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/16/2019,4.8704896,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/17/2019,17.0467136,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/18/2019,6.512864,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/19/2019,3.5962336,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/20/2019,2.75239296,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/21/2019,3.1714816,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/22/2019,1.7131664,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/23/2019,1.39035488,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/24/2019,1.26292928,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/25/2019,1.17231552,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/26/2019,1.09302848,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/27/2019,1.01090976,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/28/2019,0.95427616,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/29/2019,0.92312768,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/30/2019,0.8919792,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
1/31/2019,2.41825472,289.0625,11.035,10.97,1.06,27.785,28.845,8.315,2.59,168.12,3.8
2/1/2019,1.09302848,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/2/2019,7.6738528,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/3/2019,10.6471168,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/4/2019,17.5280992,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/5/2019,10.2223648,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/6/2019,6.6261312,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/7/2019,8.919792,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/8/2019,12.3744416,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/9/2019,16.140576,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/10/2019,21.3508672,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/11/2019,13.7902816,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/12/2019,12.317808,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/13/2019,14.6964192,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/14/2019,31.714816,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/15/2019,33.130656,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/16/2019,29.449472,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/17/2019,25.1170016,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/18/2019,19.0572064,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/19/2019,16.4520608,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/20/2019,14.9512704,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/21/2019,14.299984,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/22/2019,14.0451328,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/23/2019,13.167312,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/24/2019,12.7142432,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/25/2019,12.6292928,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/26/2019,12.5160256,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/27/2019,14.3283008,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
2/28/2019,14.2433504,312.5,0.13,9.55,0.89,30.17,31.06,5.35,2.3,226.12,7.65
3/1/2019,13.167312,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/2/2019,20.0766112,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/3/2019,16.1688928,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/4/2019,14.5265184,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/5/2019,13.9035488,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/6/2019,17.981168,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/7/2019,17.2166144,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/8/2019,16.4803776,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/9/2019,14.86632,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/10/2019,15.4609728,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/11/2019,17.0183968,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/12/2019,13.9601824,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/13/2019,13.3655296,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/14/2019,13.1956288,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/15/2019,13.7902816,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/16/2019,13.8469152,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/17/2019,13.0823616,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/18/2019,12.3461248,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/19/2019,9.9675136,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/20/2019,14.1867168,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/21/2019,3.9926688,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/22/2019,3.964352,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/23/2019,6.937616,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/24/2019,4.105936,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/25/2019,3.5679168,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/26/2019,3.5396,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/27/2019,5.0687072,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/28/2019,2.9166304,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/29/2019,2.44657152,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/30/2019,2.29649248,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
3/31/2019,2.17189856,296.875,0.75,13.23,0.54,19.66,20.2,4.57,1.93,272.75,7.65
4/1/2019,2.00199776,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/2/2019,2.27383904,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/3/2019,1.88023552,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/4/2019,1.80094848,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/5/2019,2.22570048,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/6/2019,1.98783936,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/7/2019,1.74997824,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/8/2019,1.67352288,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/9/2019,1.51778048,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/10/2019,1.47530528,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/11/2019,1.41017664,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/12/2019,1.40734496,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/13/2019,1.38185984,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/14/2019,1.35071136,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/15/2019,1.33938464,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/16/2019,1.34787968,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/17/2019,1.2600976,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/18/2019,1.22894912,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/19/2019,1.21195904,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/20/2019,1.19496896,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/21/2019,1.17231552,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/22/2019,1.1468304,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/23/2019,1.11001856,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/24/2019,1.11001856,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/25/2019,1.05338496,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/26/2019,1.02223648,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/27/2019,0.98542464,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/28/2019,0.96843456,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/29/2019,0.94011776,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
4/30/2019,0.90047424,281.25,1.11,17.98,0.53,11.61,12.14,3.28,1.49,250.36,12.05
5/1/2019,0.88348416,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/2/2019,0.84384064,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/3/2019,0.8070288,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/4/2019,0.83251392,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/5/2019,0.81835552,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/6/2019,0.91463264,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/7/2019,0.83251392,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/8/2019,0.81269216,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/9/2019,0.82401888,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/10/2019,0.82685056,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/11/2019,0.8211872,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/12/2019,0.778712,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/13/2019,0.75605856,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/14/2019,0.73340512,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/15/2019,0.87498912,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/16/2019,3.6245504,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/17/2019,1.33372128,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/18/2019,1.6565328,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/19/2019,6.4845472,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/20/2019,3.114848,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/21/2019,1.78112672,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/22/2019,2.83168,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/23/2019,1.22894912,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/24/2019,0.93728608,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/25/2019,0.8636624,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/26/2019,0.95427616,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/27/2019,0.96843456,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/28/2019,0.79570208,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/29/2019,0.78154368,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/30/2019,0.7645536,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
5/31/2019,0.73906848,268.75,6.42,17.42,0.53,13.11,13.64,6.07,2.38,188.51,4.4
6/1/2019,0.70508832,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/2/2019,0.69092992,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/3/2019,0.67677152,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/4/2019,0.66261312,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/5/2019,0.64279136,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/6/2019,0.60597952,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/7/2019,0.57483104,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/8/2019,0.56067264,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/9/2019,0.54085088,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/10/2019,0.54085088,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/11/2019,0.52102912,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/12/2019,0.5238608,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/13/2019,0.50687072,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/14/2019,0.52102912,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/15/2019,0.49837568,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/16/2019,0.50687072,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/17/2019,0.5097024,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/18/2019,0.52102912,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/19/2019,0.495544,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/20/2019,0.48988064,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/21/2019,0.48421728,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/22/2019,0.48421728,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/23/2019,0.4813856,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/24/2019,0.4672272,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/25/2019,0.49837568,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/26/2019,0.495544,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/27/2019,0.51536576,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/28/2019,0.50120736,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/29/2019,0.52669248,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
6/30/2019,0.50687072,275,0.32,19.1,0.53,11.46,11.99,3.36,1.51,202.1,3
7/1/2019,0.51819744,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/2/2019,0.51819744,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/3/2019,0.50687072,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/4/2019,0.52102912,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/5/2019,0.52102912,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/6/2019,0.51819744,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/7/2019,0.50120736,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/8/2019,0.49271232,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/9/2019,0.49837568,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/10/2019,0.495544,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/11/2019,0.5097024,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/12/2019,0.4813856,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/13/2019,0.47289056,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/14/2019,0.47855392,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/15/2019,0.47005888,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/16/2019,0.46439552,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/17/2019,0.45590048,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/18/2019,0.45590048,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/19/2019,0.44457376,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/20/2019,0.45023712,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/21/2019,0.424752,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/22/2019,0.4389104,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/23/2019,0.424752,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/24/2019,0.41908864,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/25/2019,0.39926688,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/26/2019,0.40493024,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/27/2019,0.40776192,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/28/2019,0.41342528,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/29/2019,0.39360352,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/30/2019,0.40209856,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
7/31/2019,0.39077184,250,9.25,19.83,0.53,17.25,17.78,4.64,2.84,174.37,3.2
8/1/2019,0.4105936,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/2/2019,0.42758368,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/3/2019,0.4813856,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/4/2019,0.43607872,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/5/2019,0.4105936,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/6/2019,0.41342528,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/7/2019,0.42758368,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/8/2019,0.43607872,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/9/2019,0.42192032,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/10/2019,0.40493024,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/11/2019,0.40493024,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/12/2019,0.41908864,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/13/2019,0.38510848,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/14/2019,0.37661344,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/15/2019,0.3822768,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
8/16/2019,0.3681184,240.625,11.75,21,0.52,12.97,13.49,2.95,2.54,154.1,2.6
